Source,Target,Label
3023915,1850101,1
1332391,4287891,1
3361219,1286247,1
2637349,3813081,1
590334,484602,1
4277147,2475466,1
4861535,3099672,1
2213866,1421853,1
620238,2109659,1
2843916,2028895,1
437367,2793877,1
3904881,2874996,1
2980656,380523,1
3805315,1342037,1
330945,3225427,1
918610,4043095,1
3440605,1453667,1
512621,1887803,1
1431700,2319748,1
4124305,4726305,1
2466035,1355308,1
3576191,325868,1
577545,1567934,1
4582537,2421246,1
1354632,1184631,1
4667301,305271,1
4522612,3324875,1
2703045,272292,1
385632,3801769,1
443475,4578692,1
1415242,2001076,1
4730328,682631,1
462310,2438760,1
4378349,3462823,1
4452238,811034,1
1941459,2744155,1
3719788,1297809,1
657022,1368389,1
3834540,2427365,1
2701288,4864376,1
2017964,4767437,1
4556207,2529023,1
4802996,336688,1
550945,3534519,1
4608729,4022578,1
3422261,1242551,1
4180931,3709398,1
4857501,864222,1
3449976,1154430,1
51598,2739256,1
684248,465840,1
1098292,1308286,1
2381149,530956,1
3230191,2314671,1
3772224,751511,1
650642,4102409,1
2860494,3129317,1
3485355,190971,1
4268614,2874996,1
2540244,3842260,1
2286499,3632474,1
4635407,69032,1
2352878,2887971,1
3261199,3815382,1
1215583,365143,1
640898,3062940,1
2060101,1643170,1
1859976,778276,1
4307413,4105937,1
367588,4736011,1
3307201,36406,1
2693328,3535955,1
793769,3328943,1
864525,2097882,1
2366272,2178920,1
2783139,3433710,1
1012499,1086797,1
3308756,2820123,1
2169239,1145709,1
3990652,1412785,1
1874148,1098116,1
736824,1843123,1
828720,4056912,1
3492364,3554343,1
2405823,67294,1
637875,2705871,1
3990487,980324,1
4779693,824083,1
2555678,212652,1
4544368,3360027,1
142192,4236427,1
119618,273128,1
2592108,1467615,1
3018795,1678447,1
4482517,3713596,1
3447386,2815650,1
3235496,1437352,1
4386374,750886,1
4866378,3034835,1
94272,1853542,1
4360701,1659787,1
123540,1745284,1
879721,467903,1
1339496,4783957,1
4420308,2790469,1
4419962,2540144,1
4292344,4593509,1
925223,3942900,1
1195620,1265638,1
4161754,1253301,1
827358,4431123,1
3788396,1792189,1
1436534,2220848,1
1626560,3709264,1
899623,1210269,1
89233,1883888,1
2570269,3506622,1
2571394,1983609,1
2237352,1642587,1
1772196,667319,1
3165150,810555,1
2131328,4102477,1
4418820,2427428,1
1722862,1036483,1
2374180,2675692,1
464732,4829915,1
634768,2203995,1
2291790,1959727,1
4428452,2084705,1
1548684,952303,1
3349483,4067915,1
2947755,1599447,1
4734827,4292014,1
299763,1209566,1
455016,4323135,1
4576491,440754,1
3043440,4818803,1
219948,4252824,1
4233239,450098,1
3978752,1371010,1
1118645,2603490,1
1583073,1198888,1
3872106,1553242,1
1289177,3686676,1
3991259,2558993,1
4022067,3648560,1
4199229,693300,1
1964039,2590766,1
3717366,3908775,1
1230446,4247948,1
3552166,2516590,1
4738636,2992436,1
1927324,3600148,1
2626103,267278,1
3150320,2495832,1
2139568,1551242,1
3538374,4336810,1
195480,4571819,1
420389,23042,1
3160514,1274809,1
214882,2135866,1
3436591,1076658,1
4384109,4574237,1
637791,2963823,1
392330,1101042,1
2969624,2444537,1
2939903,4239634,1
1422083,4513209,1
1489982,1152834,1
1979074,409503,1
2860630,1172355,1
3786067,2087500,1
147145,3857435,1
1281226,3749425,1
2681290,1718108,1
1995708,2039423,1
1484429,4766260,1
2131328,1044122,1
2511740,3655842,1
4253419,479820,1
3864243,1782043,1
2942112,3669573,1
3426789,3288916,1
390403,1316636,1
2224224,277005,1
3541425,4513357,1
438840,2546888,1
4039220,3802023,1
1790183,2850362,1
4866378,3201168,1
2484233,2123958,1
3828726,856707,1
3276033,1528780,1
3586986,1426870,1
1112132,2984059,1
170240,847077,1
520846,4127124,1
2361341,2080110,1
1058953,4578676,1
1514669,1717719,1
3503993,3412223,1
2665148,4092526,1
4243479,2840495,1
1504430,4189415,1
1738172,203051,1
90137,984347,1
3896398,1893108,1
647409,479820,1
3250193,729841,1
2847864,3365235,1
1480268,3689698,1
3427641,3685755,1
2695895,3083033,1
1859805,2848902,1
1181007,3443512,1
1591277,3005991,1
962316,2791255,1
307191,4086818,1
1367606,3852923,1
702720,1335792,1
4067565,3445332,1
141223,293419,1
4115636,3348590,1
1432627,1885975,1
2050450,3178766,1
2668884,2964341,1
1443684,2228933,1
3048581,1840080,1
10798,4571819,1
2368911,4763554,1
62625,326953,1
922742,1051707,1
1935957,4203501,1
4383425,408900,1
1861034,4343231,1
3851554,771806,1
1157640,3891390,1
2852864,3140901,1
2315133,1239877,1
2969375,3683947,1
1769763,4069833,1
851874,1459312,1
4717210,3487331,1
4405787,3806681,1
3928357,4808307,1
2537889,3186373,1
684712,2405347,1
680628,2115619,1
111977,347175,1
383367,515483,1
3882296,3738588,1
2084630,4171207,1
3994786,841660,1
643926,3876947,1
4530000,3005220,1
4374656,23221,1
3230955,4651445,1
1134561,998684,1
4368377,1252314,1
2214260,1999717,1
2704144,2931505,1
792941,1826891,1
3545157,2651480,1
2473107,169086,1
2539393,4024953,1
3754986,1314622,1
3003153,78959,1
1078253,3895442,1
1439954,3729277,1
656276,2075627,1
1346520,3258811,1
3035455,4123477,1
1515801,3622928,1
2601415,438835,1
1852009,4230711,1
3153825,4731458,1
2016197,4819540,1
3116457,1198888,1
2960019,3273066,1
2488109,249145,1
2515586,4288637,1
3230191,3670389,1
1022032,3010744,1
290016,2143894,1
2752261,1976066,1
3876688,3433486,1
4414454,3802029,1
4560213,2407322,1
1581168,3199529,1
2039634,3328302,1
656156,3620337,1
3987358,4336501,1
2554817,314520,1
4387637,276752,1
4154715,2545117,1
1396793,2480791,1
4672869,2715084,1
2712674,2301546,1
4403323,2161031,1
1852341,78959,1
4191405,2483651,1
1525392,1837995,1
2385566,1632495,1
3703198,993087,1
4100792,4295882,1
175511,4849278,1
467980,58578,1
1331143,2589391,1
4253336,283122,1
1137759,1528676,1
2027533,2733076,1
900798,4000015,1
1351673,3950967,1
4274235,3323102,1
183339,2059122,1
172128,778525,1
4769033,1151350,1
1062037,1570946,1
1604093,2672435,1
2536065,4303670,1
2177581,1033994,1
2346718,1241641,1
2338406,1328455,1
2835418,3252649,1
441699,826596,1
2150983,3434203,1
382239,2134474,1
2202361,2895023,1
2506156,2644158,1
4637966,3918508,1
870298,945598,1
3016515,67561,1
3094363,3562102,1
1580451,2679556,1
1755572,3965246,1
2579698,3700849,1
180873,1774411,1
1032843,407089,1
4183569,3502182,1
4561320,176478,1
4206648,4604321,1
4182767,1638700,1
2987352,4023919,1
3253774,3087009,1
4669537,4354770,1
4281006,65139,1
2530880,2710652,1
2188786,2812888,1
2280706,3095325,1
2721139,813018,1
672008,826086,1
2473916,4011462,1
1570163,90808,1
477010,3874623,1
3542863,2352391,1
3189200,3246846,1
2179983,1081573,1
607795,4766757,1
2181526,2945433,1
3315423,4396376,1
819453,2417532,1
4211405,3425063,1
3987737,3524690,1
3887350,2861432,1
1535822,4299553,1
2387627,2531766,1
1960570,1140539,1
3878706,1744690,1
3520743,4862974,1
4751030,3262263,1
2766403,1442126,1
1207973,1366883,1
194825,2639545,1
1365951,836610,1
558797,2022716,1
1830359,712210,1
166524,3347932,1
4753226,2742339,1
578629,1220005,1
2516650,2459058,1
3786067,3626458,1
2835727,619516,1
1814238,3471140,1
686038,1604279,1
2557329,4050431,1
3402837,2614884,1
311626,4642705,1
3361975,174659,1
3690615,180181,1
3522097,653180,1
754155,4185055,1
3263883,3259391,1
4836227,4542267,1
3814936,4542663,1
4693034,2289463,1
3797834,316794,1
1135556,2206165,1
1876727,4164743,1
1248710,2827256,1
2772293,3534597,1
394347,1014135,1
2639417,4064210,1
1057435,186468,1
101497,1418527,1
3265052,967583,1
3732649,1547567,1
188163,1888545,1
1003727,4359364,1
2260826,428992,1
1373771,172943,1
560292,1429667,1
3749382,2660737,1
2382467,3531730,1
1319125,2279877,1
2593778,3144730,1
4092434,2447170,1
1218497,1975469,1
3568837,3019384,1
3481348,395911,1
2881069,406143,1
540166,147941,1
4119071,1209117,1
4422226,2589273,1
4713723,4014534,1
2261267,2434296,1
229005,3185745,1
4289543,2069930,1
3084153,2409205,1
3600170,1416825,1
4616529,2296256,1
4551402,4495699,1
3601268,2303705,1
3052929,23527,1
3703125,429673,1
4188066,1349086,1
893291,2861268,1
2165841,1035774,1
2388925,2172926,1
3484764,2023479,1
4848799,3301939,1
3214236,2513159,1
3283810,686663,1
2533355,2715358,1
3327532,3915429,1
4184585,4533549,1
3246661,3143535,1
3346456,3600880,1
596839,4557187,1
4466947,3388287,1
1573845,1678962,1
3707221,4459876,1
825855,3006404,1
4648848,2265208,1
4857452,3365407,1
2854187,2600195,1
4180275,2809067,1
214882,1642043,1
3274198,3628675,1
3199200,4393832,1
4085056,2502462,1
622752,1194040,1
962316,1496134,1
1233933,2439682,1
799904,552355,1
4108504,3055302,1
3769232,64333,1
3141348,4705089,1
3489866,4167570,1
1490664,2690394,1
3164800,2869672,1
3221859,1784795,1
1326571,4725250,1
2609678,2594479,1
1346520,1606070,1
1852285,4218798,1
3888310,1665069,1
3956998,4270562,1
4020070,3609043,1
1628360,573768,1
3756650,3245234,1
4585813,4670800,1
2426434,4654891,1
1110397,2211042,1
3646481,4432300,1
1201750,2135035,1
1574004,3657983,1
4082203,1520597,1
3601952,3999225,1
2664676,126199,1
3347932,1388921,1
965707,97802,1
194774,2421129,1
4589384,4208980,1
4812958,3737837,1
4164019,1800231,1
3092104,925132,1
2920404,3859623,1
4701953,3257139,1
3783819,1421043,1
1757199,4076163,1
3593385,4020477,1
743183,4310047,1
1494790,3013311,1
411805,1848889,1
814331,871457,1
1985457,823667,1
1198698,1419619,1
4411438,1085418,1
3745051,4383459,1
2008996,3245640,1
3585479,1814991,1
1007709,1148568,1
1535644,4533598,1
3202668,4001456,1
1989535,2292289,1
474427,3678388,1
3423914,4455381,1
821446,2271725,1
475162,2550054,1
1884752,3861574,1
282848,3652166,1
1106375,4221710,1
3265052,2932170,1
4459624,4466914,1
3938874,2891334,1
4226790,3411339,1
107902,2895510,1
2738706,4719348,1
2564287,2362410,1
3545507,2992557,1
4424280,3501078,1
365169,4643641,1
3103498,2508220,1
4810579,4508476,1
4503826,2187663,1
3438065,4731678,1
802094,1629802,1
1299397,1962266,1
2291717,4755211,1
1333816,1783069,1
1359467,2058551,1
1805718,30247,1
4582537,3447231,1
195048,4571819,1
1533668,975199,1
361661,2261824,1
2100905,251198,1
1466351,686156,1
3540806,3955072,1
912656,3487031,1
658712,3151983,1
47415,4674761,1
2745083,681073,1
4641766,2330035,1
783759,3707088,1
4715761,2879051,1
4672757,408752,1
3036152,1451829,1
4126522,1594869,1
2983771,2130969,1
3676879,4447334,1
1964039,1065224,1
2188851,651202,1
1028370,1384185,1
2924538,2436711,1
4539649,3749355,1
1388361,694448,1
4087152,1945178,1
523444,179858,1
1240485,920756,1
3064476,4806094,1
1911006,680630,1
4796566,1134611,1
344857,3441837,1
2958356,1760965,1
2001084,3762269,1
2881102,4196599,1
1385198,2437376,1
2597422,425755,1
213520,4203501,1
3226192,4710764,1
1696586,2250330,1
119951,2591042,1
1159268,3845991,1
1057327,1029321,1
2468870,2135155,1
358375,3946807,1
784771,3359708,1
2481965,3083725,1
727907,3513441,1
206469,4587634,1
2377731,84737,1
55225,3288815,1
2427313,1608636,1
4115480,1660607,1
1679738,4225428,1
3698734,154794,1
553539,2681294,1
1352628,2117497,1
254857,3772940,1
1645518,1406435,1
3972414,3090005,1
4775680,3499170,1
2518014,3538875,1
529209,2049313,1
4860359,1512204,1
4415761,2898954,1
4422127,3521399,1
602531,4603110,1
4402520,4693653,1
2165257,398801,1
2706971,3403604,1
516955,3716353,1
1904253,2080666,1
221265,1593469,1
1502884,3064322,1
2709584,4753412,1
2735927,120564,1
2609691,2300993,1
2269119,695541,1
577545,275337,1
4745309,4132503,1
1582654,2003976,1
3840845,2232843,1
321595,122590,1
4082295,1516191,1
470351,4397066,1
4276813,3688952,1
847366,1111855,1
2476634,2497913,1
2392327,2752135,1
2869115,3049787,1
2247660,3996974,1
3620449,2011524,1
4224221,1240390,1
2861288,1548368,1
4100570,4042549,1
1636066,2635128,1
3259590,3482040,1
2022191,4615369,1
49783,1470825,1
3148527,1788011,1
3128508,2542095,1
1689751,3734705,1
1980285,399637,1
4755427,1078940,1
3197899,3369387,1
2183666,1129851,1
119404,2215389,1
352948,1514008,1
3211611,2603024,1
4608035,22189,1
329296,1350059,1
2250169,3025372,1
200282,1897172,1
4589318,997339,1
3119119,90866,1
2117982,4285611,1
2398646,345878,1
3195816,3541019,1
614343,1407952,1
3826895,3988231,1
2992131,3208773,1
3506796,722708,1
2228006,1351614,1
3772940,4716886,1
394347,4291473,1
2853528,2195210,1
169656,4561679,1
3980478,4567302,1
3133833,682816,1
4537080,4361224,1
2405396,314520,1
1082305,437721,1
2923466,4084596,1
2302163,718530,1
1486186,3063357,1
1576901,1917449,1
2067699,2332073,1
1039972,633885,1
2643203,2781763,1
532908,2530540,1
2992557,2608768,1
3712895,924151,1
3842392,2957851,1
2479119,823539,1
444056,314520,1
2055408,268862,1
2377919,4467432,1
3913170,4387507,1
1363638,3927534,1
285208,2164561,1
4160473,1752430,1
4400602,3545135,1
1203002,2208162,1
2876188,1910681,1
656628,1735930,1
2570734,4821766,1
1471957,1407855,1
1005123,768365,1
2989402,4353173,1
4251386,3910116,1
2973472,4376513,1
1471192,636484,1
1071439,1353971,1
2329247,1372731,1
2434818,3754623,1
2838128,1315754,1
2175384,3855676,1
3005410,2159496,1
1725503,3073426,1
3706996,990951,1
2001076,4295154,1
3073220,4603203,1
479434,3413597,1
2474944,1110562,1
84373,499449,1
4218038,4200805,1
1430479,3532591,1
1029266,273214,1
4092987,2309209,1
149809,1595313,1
4565891,302859,1
1752797,3838428,1
4522431,2558929,1
793873,3916869,1
2445759,230325,1
2405347,1306904,1
1006960,761054,1
2709584,4336695,1
2958422,2837947,1
591026,2933219,1
4598611,172424,1
3093010,1137381,1
2595706,2951004,1
2591630,1015808,1
2908001,4276950,1
4575577,2609359,1
2206999,2861432,1
1358964,999430,1
2989623,4168369,1
3937705,1776980,1
2828937,2047198,1
897116,2052581,1
2893096,3825745,1
137903,1343309,1
1588542,2871591,1
1707083,3233529,1
4576469,4144005,1
526354,2973900,1
2035307,1368891,1
1478648,4804977,1
1700758,4148146,1
2570773,1570104,1
383225,3953967,1
3956108,4335772,1
2018794,1248751,1
545154,4621176,1
4199326,3949952,1
47344,1544268,1
2055408,268862,1
4632770,2562036,1
812972,1501569,1
2327303,413207,1
2871215,2894962,1
1690949,734827,1
2911694,4240628,1
659982,3560983,1
2500788,1133824,1
4043254,1063115,1
2823399,4383802,1
765473,496686,1
4836227,2235676,1
934881,1444766,1
1780275,667721,1
754946,3842598,1
1548877,2182472,1
1966350,1322009,1
4526569,224567,1
1743449,3063780,1
4043702,3725700,1
3967783,2165257,1
55266,2930364,1
2574044,1056171,1
3400200,3355643,1
3306027,578473,1
3356371,4570063,1
3854462,1370655,1
316095,1064338,1
4428452,2505563,1
3863936,247796,1
2310362,3955924,1
3237148,3817327,1
620233,12365,1
4565891,24285,1
158933,3138458,1
1692939,3046772,1
3951247,3502007,1
1153185,3730492,1
1557619,2426434,1
2852861,2441019,1
1365780,2443671,1
1736270,309378,1
3226192,3661915,1
451730,676493,1
2191795,2129701,1
1220505,1191766,1
1993653,2988492,1
4112961,550441,1
471442,325059,1
2746336,3809224,1
87315,183770,1
3391118,1864626,1
816105,1793428,1
335751,677781,1
3255820,3933883,1
3232824,2847269,1
4001080,1794511,1
598354,1691431,1
4397799,2487042,1
3235210,2135035,1
4125118,44920,1
1285540,2817434,1
1157098,1116752,1
4379829,358668,1
4823664,3316191,1
1226866,2415326,1
1335581,1662435,1
1904253,4027650,1
4071498,1636418,1
1042963,4079999,1
3015544,2000849,1
1887555,1625521,1
2803710,2329247,1
4771002,1829215,1
4206648,2117296,1
923290,470487,1
2743986,1930660,1
2823139,4282552,1
2017927,3936264,1
2768925,1832979,1
1634257,4344911,1
3664160,1045314,1
2671798,4499285,1
3006077,4589893,1
3524130,3454696,1
161130,4771804,1
4544306,1490489,1
3261565,2733615,1
2411976,387850,1
106352,3685985,1
1857933,4481217,1
2603199,2810282,1
555245,4496410,1
2822185,4716103,1
179652,3661915,1
2800947,4192452,1
2714197,1257785,1
571413,2853035,1
1645491,2606393,1
4094966,3066424,1
919832,428268,1
2378673,482195,1
2823478,4457946,1
792271,2371155,1
2106495,192658,1
2811844,658148,1
38536,1035774,1
48516,2980944,1
2795,4348663,1
1358964,2853035,1
225851,3667604,1
894626,3767443,1
213720,4533980,1
2064254,2935202,1
2606606,1335190,1
2227359,4684358,1
1173606,2619713,1
153338,2799569,1
393399,3932866,1
194949,1308839,1
4581425,3506051,1
148618,4729898,1
4763816,2415801,1
1084257,2485823,1
2247317,326873,1
1586853,750020,1
2010069,2100684,1
4351321,1766518,1
4561260,865035,1
3703064,2961796,1
2401156,2234828,1
1710598,1919250,1
4297470,3858565,1
50255,3872612,1
4170747,3386379,1
1886722,1969857,1
2011531,1655858,1
926708,3945104,1
2158045,1178722,1
3014793,1304950,1
2922389,1579570,1
386730,2905349,1
1396181,4557202,1
254005,2825155,1
3539889,66467,1
1938999,212664,1
2962408,322327,1
220125,4818842,1
2810118,3008637,1
2474652,1026192,1
3946581,4138348,1
2614478,1309365,1
1062392,3094953,1
3064613,317832,1
2473008,1038493,1
2067659,2747521,1
1156989,874551,1
4489879,1091100,1
823103,3058278,1
2542019,191976,1
3961528,3351089,1
3809452,3330253,1
2307099,3534972,1
3240331,700071,1
2670154,4135577,1
4644280,3006787,1
4082896,571921,1
320181,1292913,1
3843170,4498582,1
90576,4150289,1
3226192,2612217,1
509104,3314962,1
2451797,146342,1
4565498,1300444,1
1373769,686307,1
597020,4203213,1
676494,1643734,1
100451,2773372,1
1834604,2665148,1
208333,1686020,1
2051806,713720,1
3288292,3448562,1
2026875,3702994,1
3609410,1538331,1
1505806,1195385,1
1038437,591921,1
1556970,3029966,1
451730,4726751,1
1261751,4164094,1
3603279,4842613,1
3649277,3052523,1
3136372,617624,1
4273663,3602490,1
456352,4278155,1
3509415,4397066,1
4574748,1456875,1
194399,2104405,1
1854885,2237372,1
2088922,16108,1
4166537,103640,1
2266496,3940074,1
2314107,263046,1
3429157,2453780,1
3587867,247616,1
1001435,1543117,1
1018908,871389,1
297825,4632965,1
2358244,1500758,1
446548,1505241,1
1366838,3800256,1
1489589,70738,1
3035521,35499,1
4336640,1220132,1
3039492,816175,1
4218759,4522612,1
4075320,4014392,1
1261255,862169,1
2427794,711207,1
2409839,4849870,1
3363865,38903,1
4825426,368755,1
472431,4269880,1
2065709,1794511,1
544453,4070684,1
1528822,4063361,1
943663,3040855,1
2066687,2720697,1
3689528,995091,1
3426641,3048741,1
4714055,3484182,1
1040338,134107,1
1088123,2685917,1
642935,4184138,1
2642688,4121629,1
2145460,3099672,1
4509694,851874,1
2565943,3081302,1
4715277,1728698,1
4607652,2949135,1
460796,1580824,1
2921726,3697394,1
47376,2449679,1
2249057,4122883,1
318650,2033114,1
2046345,4185976,1
1699502,3698230,1
4376367,2782895,1
406880,4715277,1
2527051,284517,1
3806097,1543626,1
1791974,246938,1
2117409,3740026,1
1636891,102210,1
4464741,3130854,1
1014445,27626,1
405314,3211639,1
1609682,1633893,1
4214862,814703,1
4246740,1558505,1
3782182,4133219,1
979904,677774,1
4364034,935067,1
3628178,3608435,1
3248855,4470879,1
875655,1462574,1
4258840,3144564,1
2836972,840846,1
239417,1484970,1
2545971,1543641,1
3715270,1108319,1
306725,4166666,1
4583092,2154958,1
683901,4124331,1
3792738,4524481,1
524709,1192867,1
1313537,4817152,1
2532385,1025374,1
363707,2010374,1
2171474,1396578,1
3891436,653373,1
2912951,3086682,1
1220727,2141011,1
2139568,2951950,1
2366264,4116062,1
3326014,3973108,1
3237148,3174453,1
570061,4479515,1
3425719,1900554,1
4583394,1294603,1
920112,4503401,1
4626125,1278321,1
3576664,539808,1
4257426,3618804,1
175754,1458396,1
1044961,878427,1
1374867,3167499,1
411805,3754980,1
326059,4504862,1
3100948,1554274,1
4658623,577955,1
118916,1522587,1
176216,3308582,1
4344156,949122,1
1132031,3742970,1
1166027,2901007,1
552397,4494223,1
3592260,4081087,1
3236793,4785664,1
637791,3340690,1
60347,1901187,1
4685844,2199930,1
1051786,4779693,1
4693029,766998,1
1624834,1812359,1
2890679,4068638,1
3499528,625811,1
2524617,2791589,1
988010,4751369,1
428873,926708,1
350473,1431270,1
4810738,3154284,1
4816354,4762482,1
1489581,2211726,1
3683599,2670968,1
1373472,1306301,1
3577228,3575412,1
1057639,3310399,1
4153791,2322577,1
3719788,3080999,1
4364034,2920814,1
1326571,2405990,1
1171406,1396297,1
4712990,516034,1
744422,959063,1
69681,1780163,1
344532,914775,1
4510246,1694069,1
1547658,3438064,1
3573762,3885540,1
3786291,1037447,1
3983304,2664363,1
1599640,1991964,1
2500008,4747818,1
1103359,1777885,1
1615724,4198424,1
1858008,1848618,1
2865581,4198979,1
4549075,1333334,1
3052929,364484,1
3520236,3864720,1
573833,4682985,1
3352149,2923533,1
4102113,1512126,1
2141213,1593,1
715854,2965827,1
4865594,844274,1
1068723,396360,1
4534731,3268342,1
1159950,2578061,1
4239022,61853,1
1048308,1072116,1
2467467,3705337,1
32115,3419316,1
98307,2633759,1
2221618,158330,1
43118,4011411,1
4196869,3693303,1
4347963,3912459,1
3196632,3105279,1
3240695,3426789,1
4168046,3820114,1
53860,3157045,1
2840677,4344012,1
2893112,183621,1
2255749,968109,1
3521460,345878,1
1942698,2832430,1
2777047,2889497,1
4149381,4765709,1
3717798,3088404,1
3413597,1854450,1
2062321,1535914,1
1007709,3927014,1
2647549,3888452,1
4800747,330664,1
2018584,4588760,1
3932202,2812565,1
2991603,4556380,1
2057513,3058183,1
2364613,4478783,1
2066002,72760,1
69681,2686984,1
4832082,4592669,1
585491,1171826,1
2547267,957599,1
4779062,2181394,1
183590,1904056,1
2983771,1120788,1
1103191,2324811,1
4406834,1520042,1
1507596,1704990,1
4483214,3283922,1
2525816,1032039,1
710711,810458,1
1150532,2075793,1
4152542,3468411,1
1092889,121347,1
1789787,3771221,1
215238,3082459,1
2488109,1199029,1
1522321,580934,1
4862580,4852580,1
2916318,317705,1
1387744,3672004,1
3611086,1501545,1
4060973,1311889,1
4171292,2430394,1
2983940,4631719,1
1170145,2008397,1
4059698,1813730,1
275856,1658456,1
3591849,2471829,1
708639,2452801,1
1910675,859126,1
2597314,4521234,1
1159265,722830,1
393399,285499,1
4130899,2602756,1
1654776,351919,1
3983356,3965246,1
2885051,4714399,1
3059648,3268731,1
4540897,2031176,1
1387744,3724507,1
2624700,187105,1
661863,2475466,1
1895557,3000534,1
1758786,4448628,1
2999829,289743,1
1942819,2453780,1
4666616,3027244,1
249006,2893710,1
3293378,329133,1
4480100,321117,1
2367741,4571819,1
1510261,2316987,1
4672175,4237483,1
3049257,1584505,1
1607926,2312315,1
1936864,616562,1
2479903,967953,1
4753296,4586379,1
4398797,2255569,1
760049,852578,1
3325912,738568,1
2545971,3870565,1
3981587,3714077,1
3840845,35802,1
2679852,2142338,1
2127394,412843,1
4477540,38662,1
1037768,1883794,1
661863,3910892,1
172988,3239133,1
2185896,2453215,1
4705498,60930,1
2204803,2017428,1
3505741,4661205,1
4101864,1960057,1
777658,360661,1
4758144,3654032,1
233259,4843645,1
181504,4628149,1
2347682,2073115,1
525660,92123,1
2860861,3086181,1
884046,1167996,1
899041,2275754,1
1763562,1799865,1
1994234,2192994,1
2686267,3158713,1
4857316,3608197,1
4586706,3493223,1
2518618,1094837,1
463335,3778765,1
4863081,2668734,1
1804800,4041981,1
1377877,1298791,1
1900949,2792076,1
3014793,3198495,1
1512850,3765770,1
2682354,3775311,1
2891674,1960955,1
3914645,49007,1
3111253,2371463,1
3330891,2676792,1
1189507,805595,1
3364378,4040434,1
545282,1900145,1
3670943,2751501,1
2960151,1367061,1
342974,2270151,1
1075265,445590,1
3407790,2866452,1
2930982,3788511,1
2604260,3092841,1
2982180,1479120,1
2127394,130074,1
385900,3171835,1
1939067,3473434,1
1106604,260172,1
2596748,4381894,1
97220,207041,1
4511535,4019063,1
2044381,3387004,1
3961171,1945657,1
793769,650781,1
4662969,1508570,1
4309736,3731577,1
2045063,145418,1
1891201,2501248,1
582239,3447304,1
1423200,1275223,1
3176919,3234893,1
3198958,1941665,1
3159458,820145,1
3866852,1707513,1
280295,2198521,1
4840745,4482039,1
613203,2058521,1
4526569,296069,1
59545,1570806,1
1818376,990038,1
1915107,63193,1
4672104,4547113,1
3049157,4782881,1
1923990,3314310,1
1551620,1194719,1
2698767,1072194,1
3336539,2002517,1
1717719,2062389,1
2561376,1934734,1
3109148,3856815,1
3471945,451532,1
3662968,1547658,1
3713532,2095589,1
4197532,2712731,1
3901844,4079024,1
143567,2674394,1
837648,3189190,1
1452432,2292069,1
3757548,4182095,1
3209582,3003605,1
1452732,4218888,1
2249738,3255297,1
1897676,1486023,1
1066357,4736799,1
2471829,1167169,1
2197702,4388234,1
2937132,4073917,1
4323150,1672776,1
2347934,288310,1
1599928,1022032,1
1038437,69032,1
3147620,2890184,1
4008326,1783545,1
3772224,1897806,1
2041117,4204818,1
2368529,1924762,1
3690615,529203,1
3287953,3639824,1
4105612,2721220,1
4758230,3674323,1
4263474,4083812,1
412786,4628883,1
4665555,4315776,1
1661353,3463261,1
1534102,2686984,1
3217066,4549408,1
4374656,3338620,1
20368,4803767,1
173184,2395557,1
974827,2823233,1
2897953,438189,1
2892009,1160665,1
666962,841254,1
3446306,3577042,1
3521460,2609817,1
4441968,4604606,1
2821633,1752797,1
4140745,798747,1
2488845,4610793,1
1715733,604159,1
2311120,4099530,1
1370059,4554679,1
1304702,530598,1
179276,211620,1
3130827,3177971,1
543427,2844835,1
955371,1244123,1
3388956,1218339,1
3789277,491398,1
2301110,3627366,1
4161092,1891542,1
4249435,712969,1
3335148,565358,1
3626358,1141509,1
2062321,2778271,1
4498293,2382822,1
1299205,3842428,1
4839356,4291244,1
2676416,2137915,1
4631574,2104734,1
4833749,3968141,1
3672212,1405334,1
2072355,633373,1
2021541,5888,1
3078254,3099672,1
1478480,4760300,1
1250218,4348619,1
4537080,1197004,1
3865995,677434,1
2672247,939627,1
4181366,3893839,1
2344853,2177313,1
2418205,2948752,1
2987137,2512873,1
2868951,4250704,1
4603110,560482,1
2652408,153843,1
4225171,4774869,1
4233547,345147,1
1632659,615899,1
1027465,2084822,1
1108370,3215921,1
3757577,3386465,1
938081,4381960,1
112148,4054327,1
2544967,1651680,1
4452238,432172,1
3569196,2087970,1
836963,1842403,1
2086766,3308008,1
1019061,2219009,1
4466350,1855073,1
2402846,4588935,1
3141681,2540669,1
1437966,3754623,1
4747934,1125320,1
2280106,3351527,1
882797,3182249,1
3154838,1482478,1
687405,1670907,1
4077858,2044050,1
1887053,1126040,1
4562559,2686880,1
1966181,451444,1
1389531,999816,1
3655842,2651010,1
1346166,4067093,1
3568067,1732715,1
3026482,2897445,1
2112204,3301554,1
3009367,4571819,1
3819561,649221,1
459560,277133,1
765473,703288,1
1662087,3055767,1
2552939,610608,1
3334871,99831,1
1763305,1201273,1
421866,2939768,1
2975851,1156416,1
4537613,2270644,1
4545348,2071523,1
2181974,4323223,1
2923550,717652,1
4398855,3052904,1
4519409,2734045,1
4051262,3365110,1
1659723,4124972,1
4775946,3915746,1
3550991,2135155,1
77202,366919,1
2828821,4852452,1
979919,2068095,1
4792006,4202337,1
962409,2810095,1
3851832,656583,1
3352149,2946391,1
3090717,890348,1
3675991,1395665,1
4296409,2412821,1
680628,2583390,1
331503,4480146,1
1007328,185014,1
2298580,9332,1
