Source,Target,Label
845586,4734030,1
3757548,1731061,1
4583394,4439827,1
826086,1966649,1
2693864,4081525,1
826086,439655,1
2973472,3706582,1
2704886,381350,1
1595651,558186,1
168604,825336,1
314520,388735,1
2060330,1968581,1
2601415,4575904,1
845586,3736235,1
896242,2733735,1
285694,58421,1
2083622,4791873,1
1234297,328910,1
194774,4087562,1
3347932,773598,1
4367891,1349806,1
820569,3222363,1
879721,810568,1
2120699,3485041,1
2006501,3931369,1
3639294,2384302,1
1471944,78967,1
4764665,4316690,1
3039492,639397,1
4837704,3929093,1
988752,1656868,1
1887803,2012711,1
2467378,836105,1
4645411,707438,1
4669550,3225828,1
839876,4483298,1
2156858,4056530,1
3406740,4480520,1
2817354,2658039,1
4009222,848890,1
3661129,3551842,1
2402259,4089370,1
3480992,3628178,1
2244050,1729579,1
523086,674230,1
4311972,962375,1
1113816,2555351,1
4052878,986164,1
839876,947224,1
4645411,3434172,1
1699583,3865598,1
3543788,4763160,1
4757852,2321267,1
826086,4798256,1
2235844,127611,1
314520,4175739,1
2720697,4195232,1
3140152,1277977,1
4628023,1567277,1
2228371,3960759,1
3974500,3713543,1
2965556,1114237,1
1887803,4702287,1
1022841,2142257,1
1113816,4082917,1
1876727,4453312,1
728604,1184222,1
826086,3878315,1
3082190,551418,1
501763,2021556,1
3533418,2712531,1
1148790,26109,1
2144001,4613811,1
4513943,4246738,1
2499912,4568675,1
314520,3754424,1
1072365,836506,1
3708622,4772619,1
839861,4158634,1
3156924,1253258,1
4293218,4743031,1
2228371,4396288,1
593419,24776,1
4450167,3576462,1
3106820,1927943,1
3791312,331781,1
1111284,2777229,1
3786731,2031153,1
2062408,3792372,1
10715,2326202,1
2282009,371832,1
207158,1282217,1
974930,208312,1
4397836,3219995,1
1085861,1288451,1
2704163,4683032,1
2101114,3395367,1
4767707,2863415,1
549043,598816,1
529336,3643705,1
2347084,4740068,1
826086,1132345,1
1700175,3115479,1
3609563,4620372,1
233843,253454,1
1639638,3781981,1
1800827,2178713,1
2000417,4410834,1
4207823,2199580,1
1871206,999903,1
1607975,3493203,1
3241146,4818518,1
1607975,51952,1
2228371,3566919,1
2312292,3715416,1
2870249,2111177,1
4009222,187368,1
1456922,3193419,1
1902275,3559131,1
314520,3787720,1
3840508,3203404,1
4335772,358791,1
314520,2338062,1
3214092,1679560,1
4729683,1856308,1
4470994,2954271,1
3956179,2879905,1
1505241,3929186,1
4803750,518880,1
314520,1976082,1
1607975,442420,1
394394,1799409,1
4594048,1137445,1
816429,270623,1
2801662,1349700,1
3005410,2712248,1
864525,4091019,1
3533168,3508633,1
4070684,2694620,1
750886,2605985,1
288702,301799,1
4045107,1462016,1
3230128,4053709,1
661863,1056819,1
3005598,2731765,1
3110985,2363462,1
3244411,3884061,1
3207853,4673634,1
314520,1720675,1
1406815,2149838,1
3706193,1490088,1
2500398,1761319,1
1505241,1018863,1
1005674,3430973,1
1211116,939508,1
205271,3921342,1
1711122,4764049,1
3666195,1938999,1
2060330,1237798,1
2292718,2512069,1
3964626,1874729,1
2812201,1803579,1
4040881,4581892,1
2495939,998874,1
906759,2971500,1
839861,1982881,1
65424,1387953,1
3639294,1619538,1
2374680,2084642,1
3031376,704601,1
826086,2060637,1
4220090,2622715,1
735466,3952508,1
839861,2934272,1
398801,2356466,1
2653069,1145216,1
845586,2290722,1
2228371,1526378,1
288702,4634723,1
3496999,4697863,1
836023,162822,1
4580313,4034769,1
222426,2872509,1
2810095,4037300,1
2670487,1532497,1
2835418,579144,1
459765,3045217,1
2598045,2463292,1
4044158,712851,1
2230208,1536914,1
455848,1844028,1
292235,2619031,1
4070684,314569,1
754946,2488821,1
1829215,1551482,1
1902275,2911710,1
102247,1577363,1
2313742,4852492,1
2133895,1150850,1
1111522,2540120,1
4490999,4315215,1
3123583,1653042,1
4806815,4045201,1
4159179,3753989,1
3995390,3743686,1
3714982,2548527,1
4493173,4165393,1
4335772,712870,1
2031176,993532,1
4318294,3132625,1
2560466,3427641,1
889349,4238515,1
1564712,4463899,1
4583394,4455613,1
905884,1224633,1
2882075,2081275,1
1424826,4088976,1
2228371,2775016,1
910922,3791775,1
1474014,1135554,1
428595,1233304,1
4561876,4272081,1
1052257,1765981,1
2597505,2970863,1
1471944,1369567,1
1962739,1095460,1
3037340,1087944,1
3838647,4284876,1
394347,3155657,1
1085861,3007536,1
238286,4785739,1
4050431,1451321,1
606154,2006588,1
102247,2267516,1
620989,1594744,1
1106698,1572853,1
2694616,1641706,1
1614162,2329113,1
3750129,3624288,1
1699583,4356774,1
2184386,3452366,1
1369922,2323840,1
1085861,2116808,1
1085861,203052,1
826086,1324229,1
2720697,990022,1
2031176,734011,1
3750988,2057011,1
826086,3627287,1
3355315,4487277,1
51455,4564766,1
365840,1180851,1
4510246,37796,1
4207823,733737,1
433102,4335875,1
837110,4135492,1
3645395,4510440,1
2638727,1380401,1
4070684,601275,1
1106698,3958323,1
1010307,1860511,1
728604,3529976,1
194774,1838851,1
2159252,3742777,1
4806815,3532299,1
314520,4340544,1
842516,1848417,1
2598045,2671868,1
3169720,1512201,1
2060330,2909655,1
1474014,359297,1
3094587,291973,1
4580313,4571819,1
3116729,932112,1
4823249,475067,1
1085861,4555937,1
455848,4653552,1
4103375,2147741,1
826086,4852436,1
314520,3143103,1
3374197,4690149,1
3037340,218873,1
826086,724848,1
4318294,3932184,1
1338944,1865189,1
839861,1313316,1
2692561,462351,1
1031450,3631597,1
143270,3700726,1
2230208,1268070,1
3648285,3547744,1
1085861,1535719,1
942765,3280522,1
3648398,4369047,1
2385566,1591475,1
991947,2525816,1
1165157,3543403,1
4538964,2375486,1
193463,3427445,1
2132609,2932123,1
1627332,154834,1
302704,2800565,1
4040881,4388911,1
1148790,4740203,1
288702,4265161,1
1233685,4287719,1
3169720,4074461,1
4583394,3467886,1
1859976,880154,1
4185971,1054017,1
910010,4756444,1
2469953,3053836,1
2228371,142522,1
1572188,1152591,1
826086,1519946,1
1561581,4811961,1
2145668,952285,1
4009222,3544559,1
1365564,3947498,1
1474014,4026031,1
301598,2918872,1
1068715,498928,1
4040881,712835,1
3661129,4539329,1
2133895,1363095,1
3260668,2129541,1
2777229,3516148,1
4531514,4516173,1
302704,3175450,1
1887803,719395,1
3450595,4032620,1
100831,4337194,1
1699583,154929,1
2902020,3557414,1
2033249,3577425,1
495783,389200,1
1085861,2021886,1
1699583,149806,1
3169720,4705998,1
1085861,3254670,1
3826448,2882746,1
1085861,242189,1
4240863,1203940,1
1231217,3368425,1
2292718,3780997,1
683693,3484457,1
4564619,1469024,1
314520,3811836,1
1085861,2027987,1
4670604,2881978,1
3711870,4400550,1
422645,3129031,1
4318294,74932,1
2331017,399086,1
1564712,2657448,1
1323870,123997,1
2060330,4394510,1
2307099,2733542,1
1085861,1409200,1
4421170,1606558,1
1711122,4821705,1
3514305,4166679,1
401509,541,1
100831,887809,1
314520,1995106,1
1699583,2643406,1
4770256,4144239,1
717303,3375969,1
1030775,2693660,1
3005598,2528255,1
3330917,3020696,1
4645411,4802814,1
1699583,3886004,1
1106698,2428710,1
4684600,4089749,1
1700332,229209,1
166719,561259,1
1007328,2757959,1
2882075,4467857,1
1607975,2429493,1
1711122,3982275,1
1500826,3249315,1
2812343,4692191,1
1148790,3020125,1
2212505,4545432,1
2062408,3871495,1
1085861,2093951,1
292235,3299482,1
4739617,1622152,1
1338944,1181618,1
839861,4791702,1
314520,3036602,1
288702,802933,1
1371632,1957082,1
1402292,18286,1
1013867,1068479,1
1369922,4818866,1
275165,2757793,1
1607975,3858185,1
3750129,4156432,1
3298364,3494154,1
2127050,4801898,1
826086,4430338,1
4212535,3932191,1
3525630,2294663,1
3401231,3259902,1
2656028,3234221,1
2877431,4718632,1
2495939,2231845,1
1085861,4720542,1
166719,2093988,1
379683,883033,1
3456295,2813573,1
1085861,1651593,1
1106698,1605472,1
1170062,4542124,1
3116729,1091100,1
2598045,2131945,1
4088398,3369144,1
1060226,3694356,1
1451881,555581,1
1106698,1665320,1
10715,4322425,1
1225669,1997176,1
3031376,2142794,1
2716861,1999986,1
1494778,3773634,1
4342222,2907679,1
2383010,729358,1
4561876,2993456,1
2648695,2384209,1
3742785,2845144,1
1153185,4224210,1
1962739,2992640,1
3658928,1708487,1
3750988,541052,1
826086,2431311,1
1850402,1120511,1
2462691,3877615,1
1900593,4063200,1
1446916,2457549,1
73617,396487,1
3146897,3266979,1
4282966,3264531,1
1607975,1249648,1
1994908,561066,1
4218038,801173,1
2060330,3514404,1
1700332,3365123,1
4240863,1789349,1
4823249,4702187,1
1085861,4708514,1
3082190,2823188,1
1607975,1053051,1
1871206,102063,1
2311627,3636652,1
906759,1010781,1
1991964,3296099,1
1891764,4018454,1
3905860,607715,1
4040881,474923,1
762603,787434,1
3124156,4378716,1
2864503,3795111,1
3742785,4191876,1
908338,3393472,1
2751905,505690,1
3661129,2214860,1
4550973,4629065,1
2228371,313338,1
2500398,4618878,1
728604,2452151,1
1113816,2983018,1
4250566,1771855,1
2124563,4441270,1
2141917,2308268,1
1418014,1035464,1
1316949,4146691,1
314520,2402262,1
826086,3853892,1
1437230,4252621,1
8800,1759170,1
3069981,1331618,1
3169341,135834,1
1570698,4164927,1
4531514,779998,1
1699583,2993354,1
4583394,1202421,1
1699583,434844,1
3584441,3144581,1
292235,3020049,1
3682129,789538,1
1561581,675794,1
3105271,1905356,1
3574120,1384332,1
3861574,2930765,1
1611365,71638,1
3795387,292390,1
485341,1832215,1
1614125,2988322,1
4419101,1943285,1
4645411,4771193,1
1711122,2479788,1
3381684,3629962,1
314520,2631460,1
3566202,3502006,1
3964626,806799,1
4513943,3862483,1
1106698,2357084,1
2346929,4462638,1
1524778,3690786,1
1437230,4837249,1
4583394,3120541,1
2002163,2560369,1
4296758,4329851,1
314520,979342,1
1474014,3411222,1
2346929,2912584,1
4645411,3436900,1
3750988,4697011,1
292235,4679287,1
2228371,1100093,1
4250566,3795590,1
2392265,770903,1
299762,1278644,1
1246693,3492374,1
3070329,1418427,1
4513943,233407,1
1237206,4002684,1
1887803,3537488,1
826086,4523638,1
4070684,2757179,1
495783,4204022,1
1022841,3320577,1
3664329,547555,1
1522576,4175156,1
192658,2487704,1
826086,1009241,1
1962739,1253129,1
2453780,4616750,1
4223275,3771897,1
3559994,4576258,1
4739617,4300164,1
4490999,2355390,1
1279232,1023948,1
728604,1288588,1
1700332,536519,1
880976,2595043,1
314520,3610248,1
1647528,1096013,1
2556423,3654154,1
2829536,1566593,1
55785,4419047,1
3654966,541160,1
2006650,344766,1
414574,48164,1
339618,4205739,1
1363098,289979,1
2642800,4809353,1
2958092,1737968,1
3797869,32133,1
3506051,4160353,1
797809,1793795,1
1886123,2725774,1
283701,3535536,1
1699583,4045528,1
4579833,3853909,1
4009222,66216,1
1113816,3371093,1
4387803,4765987,1
2228371,2543668,1
1848384,333738,1
839861,1304630,1
314520,680073,1
235538,2830546,1
2443515,3694665,1
1823361,3292333,1
485341,3335688,1
2879701,3160219,1
4670604,4283391,1
3419654,199712,1
1347144,3377454,1
4823249,663829,1
1030775,3964626,1
845586,3928449,1
2707846,2152764,1
1624128,424489,1
1754590,2463384,1
1711122,1540945,1
2362234,1223006,1
2565704,1378175,1
3241804,4645304,1
1440881,2881600,1
2166440,3489975,1
238286,3803465,1
2870249,3719698,1
1237206,4020871,1
1316949,3488720,1
238286,1489806,1
2091661,672047,1
3047811,2656028,1
2599793,367298,1
1164005,1984882,1
1269937,1380940,1
1022841,983076,1
1443067,2183858,1
3639294,4800809,1
4648130,695431,1
2710682,2180272,1
26487,2911282,1
3037340,2847969,1
937259,2122297,1
3753638,3352190,1
826086,580860,1
3465286,1084350,1
1699583,3653529,1
1022841,1768714,1
2268166,485765,1
2228371,4456815,1
4185971,1752333,1
1699583,615861,1
3319130,498859,1
4788992,3749008,1
3079567,2956212,1
4583394,3356415,1
1962739,1738240,1
3116729,595161,1
2445518,2294426,1
2228371,2741310,1
2495939,1971282,1
826086,2439441,1
919577,4861785,1
4692368,1287394,1
4572342,3317647,1
2035167,3718975,1
1962739,3653840,1
288702,4009672,1
3305632,4697419,1
2920404,4362227,1
826086,1681388,1
4792427,1327042,1
839876,1056831,1
3817347,1938426,1
2669767,282581,1
1405843,3533168,1
83331,2571619,1
4283288,353137,1
2840019,4758519,1
4762335,3593560,1
4739617,3675314,1
4269300,2522854,1
1085861,4778137,1
2228371,3680812,1
2325058,3177563,1
839861,3509023,1
375079,3996430,1
3185867,3990855,1
2302163,3094953,1
4510246,303131,1
3789445,2345901,1
2265440,2043549,1
4045107,3084334,1
4413242,4813061,1
3072861,1777587,1
3347932,4171161,1
4223275,4802080,1
836023,4174001,1
3312048,3224353,1
2506958,2512768,1
3764001,2015371,1
1022841,1797092,1
1205142,3231890,1
2374680,2732663,1
1624128,2512379,1
3213764,1349704,1
495783,812555,1
2265440,3507018,1
4104736,3293610,1
2291717,927538,1
1671097,3734172,1
543004,547342,1
3750988,1933283,1
485341,1282567,1
2196430,4273802,1
750886,4022091,1
4493173,3578778,1
4379829,2559244,1
2397644,691707,1
845586,4831362,1
555295,3604705,1
1871206,2541077,1
247216,4453776,1
1815952,718590,1
4463155,4565894,1
4684600,3853158,1
1113816,3700429,1
3114996,2903097,1
4344012,1756550,1
2693864,2422291,1
3450595,4342114,1
1057234,328796,1
3774068,2372902,1
375079,1018821,1
10715,2142067,1
4489867,3686541,1
4561876,2820221,1
3260668,4152998,1
314520,2772849,1
2141618,3612131,1
2861432,3133558,1
393832,1167055,1
1085861,4440712,1
1205142,2478117,1
4070684,1974949,1
826086,865571,1
4127124,2395623,1
536799,209176,1
1882955,1203188,1
314520,1275722,1
845586,4816354,1
3668739,2523003,1
3146897,1262267,1
2433044,191525,1
3324875,2214991,1
2090251,143270,1
3034328,4232607,1
3859641,3210008,1
312822,2661545,1
1129825,4420046,1
4371841,4161455,1
2453780,954681,1
4434755,1260370,1
1279232,1675065,1
156344,321622,1
4463229,631635,1
2565704,2777463,1
3533418,4571177,1
4603038,4454153,1
2228371,2573790,1
2010653,1731665,1
1507555,1246106,1
2228371,4683107,1
1561581,2181712,1
2598045,3498543,1
1505241,1567851,1
4578523,3630098,1
2441563,207872,1
526501,1208447,1
784771,1698320,1
4794998,2726712,1
106501,1646463,1
314520,4347477,1
627967,847622,1
4764665,155162,1
3347932,4734921,1
3037340,1304372,1
896242,2447867,1
1085861,850948,1
4070684,521521,1
2931110,1538774,1
3183730,3479543,1
2101003,2031273,1
4009999,1416778,1
3872866,3528921,1
1458404,3409628,1
2533355,1783545,1
744159,4110624,1
2720697,1780639,1
1699583,4652568,1
4513943,4229734,1
1085861,2516168,1
1607975,2941277,1
2693864,2246987,1
1823361,1756181,1
4070684,2393772,1
3826448,3219094,1
1711122,2230339,1
3169720,3408945,1
2303705,3115513,1
2870249,2372935,1
4037205,3176625,1
4435271,3182189,1
4531514,3495954,1
3368328,4219482,1
758140,4105169,1
3005598,2397940,1
1887803,1389634,1
4217737,2827808,1
65424,3280255,1
1259934,2290026,1
3312048,687311,1
3283464,4042641,1
65424,1487231,1
3945458,776567,1
314520,2337080,1
314520,3508117,1
2054082,1421585,1
3005410,334237,1
3969747,2842619,1
3447455,4366436,1
1288762,240368,1
4564619,3977311,1
1113816,2542192,1
2715411,4696507,1
3312048,928319,1
4484011,2488317,1
100831,2422455,1
839861,3846827,1
664314,3283685,1
1211116,4462701,1
314520,4533707,1
1085861,2961623,1
4198558,2288327,1
1475484,2859726,1
543004,401249,1
3244411,2529348,1
4009222,2403788,1
906759,1654538,1
4484011,2116310,1
2307099,1723550,1
4095978,1492658,1
2473927,584542,1
2609934,1183754,1
27445,4648778,1
2374680,4132480,1
2533355,2844460,1
3455988,682548,1
4036844,879721,1
3447455,299855,1
4002862,4515904,1
1522576,4577893,1
760919,3633300,1
1561581,4806895,1
3755193,3838246,1
1642119,3588249,1
2928703,4107725,1
1699583,57187,1
906759,1689029,1
1649369,1354675,1
993087,4196077,1
2182522,1056053,1
1607975,4588930,1
4583715,597170,1
2131788,4309171,1
1802932,2276366,1
853568,3463452,1
1106698,1786810,1
3200228,2193343,1
2028873,4812307,1
4729683,1197473,1
543004,2688356,1
3956805,594143,1
826086,3692233,1
1363098,4189085,1
826086,4347484,1
3626663,2324572,1
4572342,89117,1
4512905,4839916,1
1085861,579954,1
1501569,3765031,1
3703064,279414,1
1233685,3813923,1
2375995,538601,1
16819,2969063,1
1962739,2191624,1
1031450,3141280,1
2990986,107269,1
168604,2133173,1
65424,1020804,1
3877225,3911224,1
1453770,3972615,1
368195,4004677,1
4296758,1392744,1
826086,1173936,1
1022530,4039432,1
4490999,3228736,1
4301661,3082190,1
826086,4669769,1
314520,3881959,1
4104736,3435779,1
3853274,3719298,1
2565704,3793165,1
985038,2495148,1
194090,4682528,1
640366,3258829,1
610608,2965875,1
2226533,746018,1
3596469,1398606,1
2228371,4486261,1
3283464,3720579,1
2230208,3520738,1
1451881,1598865,1
4002862,1191550,1
4209920,3812215,1
1518471,4265052,1
16819,600855,1
4604853,859787,1
1271643,1254163,1
3125514,1424464,1
1441108,4050797,1
400118,590990,1
3757548,1814212,1
3521673,1007197,1
1671097,307015,1
279069,2028186,1
2704886,860340,1
1699583,3999720,1
839861,2854613,1
3840845,4256230,1
1110562,2046027,1
4620372,657130,1
2565704,669851,1
4847768,3993428,1
695311,355475,1
314520,2151664,1
4436394,1003060,1
132694,1614096,1
1085861,2517057,1
1085861,136647,1
4842305,816164,1
3791312,4846396,1
1614125,3546476,1
3172199,4110818,1
2228371,341175,1
845586,3648671,1
1699583,709716,1
3129587,2610009,1
102247,1551977,1
1068853,3594758,1
4692707,1631281,1
1561581,4274145,1
314520,2844785,1
826086,1259630,1
401353,2257131,1
3070329,4177815,1
3197617,3622428,1
2552561,2848086,1
1202717,1561457,1
2047985,2241257,1
4344012,1758089,1
1887803,401021,1
4803750,2991381,1
2346929,2685184,1
314520,1157170,1
4086223,2180189,1
4823249,343663,1
3063461,75595,1
1612442,1509446,1
2879701,4823050,1
826086,183874,1
3425089,96386,1
2151290,3903828,1
4070684,2900261,1
868835,1087814,1
845586,1399336,1
4770256,981043,1
3419654,1738769,1
4555697,758162,1
3905860,3468655,1
1113816,3161641,1
1871206,608712,1
414574,3892163,1
2228371,4288873,1
1902275,505468,1
1699583,1207139,1
1067242,1183934,1
2693864,2580587,1
288702,3549613,1
3506051,4043019,1
1857569,4087182,1
1891764,1397987,1
1063697,2823380,1
1829215,1329915,1
2984864,2211386,1
529336,4400777,1
414574,1185330,1
3384449,445894,1
314520,4374887,1
3039492,1313289,1
153666,970549,1
4242452,2301784,1
2150983,622798,1
1258692,2998960,1
461911,3239835,1
4512905,82614,1
1047343,4643947,1
2604683,4170106,1
4604853,201597,1
1031450,2627077,1
4122499,2364073,1
2228371,366988,1
1242161,2810150,1
1068715,1910816,1
3441133,204005,1
288702,3083337,1
2771766,4330417,1
2704663,1428453,1
65424,485248,1
1902275,230046,1
10715,2870338,1
1699583,2866796,1
988752,3992191,1
3005598,560849,1
4513943,2314896,1
839861,908464,1
192658,4192686,1
2096855,4435132,1
2353336,4740227,1
467060,2244385,1
3308739,3605055,1
1215707,790270,1
2924380,3677400,1
1979074,2557928,1
4470532,607705,1
4668295,182273,1
1113816,3901147,1
1085861,3199650,1
3211743,2916632,1
1306179,1246338,1
1085861,4601609,1
3596259,1368967,1
1443056,3900823,1
3035364,3530332,1
3555493,415691,1
4517824,2233662,1
826086,2732707,1
3005598,4186758,1
1706045,3214326,1
845586,3244007,1
4489867,2085821,1
1711122,1757552,1
4633109,4292882,1
3903053,33409,1
1699583,2589164,1
4378057,2544184,1
314520,4380096,1
2060330,3022794,1
314520,4562136,1
3095967,703253,1
3090527,1472541,1
1871206,1374784,1
4399003,3304850,1
3757548,1272314,1
4495462,3523323,1
3153126,2518116,1
4335772,4369212,1
4070858,3560171,1
2630742,2581182,1
1508641,2817168,1
4770256,1821454,1
4645411,3017379,1
2062408,3197556,1
3727639,3778221,1
4070684,2231955,1
100831,4423170,1
2720697,2050257,1
10715,402822,1
375079,2735481,1
1085861,4276860,1
3592349,872806,1
2453780,99150,1
2506958,1358472,1
4481217,3336242,1
2096855,4155787,1
3999363,2724185,1
4435271,837815,1
4717793,1693972,1
4846516,1096496,1
2228371,4432686,1
2150983,1105441,1
1316949,644122,1
1113816,2392365,1
2748402,516287,1
1833094,3518606,1
2506958,8879,1
4843379,4424035,1
671826,3437920,1
1085861,924302,1
1991964,4059306,1
1699583,3887567,1
3731577,3317737,1
2047742,4419533,1
2024356,3472320,1
1520042,385549,1
640366,886053,1
1237206,2744331,1
1410021,1184745,1
1700332,2550484,1
194090,1337915,1
314520,4663127,1
1607975,628262,1
826086,2465570,1
4335772,290631,1
1898943,343156,1
102247,3840879,1
1085861,1419332,1
762603,1234850,1
2836745,3794375,1
1369922,916104,1
4604853,1343267,1
2655450,2931111,1
1802932,1753895,1
337376,463381,1
543004,1639658,1
3661129,4054878,1
728604,717843,1
314520,3264726,1
4825482,1663636,1
4825482,2048823,1
2561386,3282135,1
2879701,1465975,1
417177,1850628,1
4282966,839795,1
4512905,3815216,1
2061179,815897,1
1259912,3683327,1
2228371,858575,1
2481601,4091726,1
2558582,3342427,1
3584686,2552084,1
1722356,2214702,1
864525,719535,1
4223275,527564,1
63691,2899004,1
880976,4566981,1
4614009,3919183,1
1215707,1554924,1
2556423,1929576,1
1699583,4705493,1
2060330,3004075,1
1607975,1495629,1
1106698,1365808,1
4645411,3589928,1
2878468,1985408,1
642217,4313927,1
61218,3650528,1
4013017,414897,1
3269419,3805510,1
1561581,4007652,1
1699583,836781,1
4070684,3430278,1
3532361,3895925,1
1148790,659089,1
4126557,3044664,1
1895583,1486186,1
1167067,4175482,1
4857468,774958,1
288702,3844829,1
3169720,884078,1
1085861,4182378,1
839861,1703045,1
826086,3305895,1
4332774,491667,1
2877431,1275385,1
3786731,1389506,1
192658,4439683,1
2228371,3596386,1
2228371,4024612,1
1106698,2533763,1
1799530,2511036,1
1700332,2321904,1
4397066,4822550,1
4287141,174800,1
698350,2199231,1
235538,3391477,1
4512905,2535841,1
3111736,4351912,1
4770256,3593505,1
4623139,349434,1
4283288,3676578,1
1113816,1311246,1
2995520,2441290,1
1085861,3697249,1
2228371,4410911,1
979904,1869286,1
758140,2833571,1
314520,222832,1
1119112,203228,1
3661129,289025,1
640366,1007178,1
2453780,1531230,1
3312048,2509572,1
1823361,3415665,1
490766,1358608,1
4239205,3888753,1
314520,353909,1
2218947,3706193,1
3326779,4286999,1
1875767,3624797,1
3263862,4276950,1
2303705,2894209,1
4503208,3491111,1
2648695,4476860,1
595624,882436,1
2352445,1503163,1
3037340,1940321,1
854924,3187003,1
3401231,3139490,1
1441108,3738592,1
728604,948,1
3432594,3848910,1
1829215,2198516,1
2303705,1677729,1
2761183,2329650,1
1085861,71470,1
4335772,330303,1
826086,2463620,1
639693,4418951,1
2476384,3522065,1
363707,3450774,1
2704886,704828,1
176553,3613841,1
4687718,3342767,1
2279070,1673416,1
2120968,1692574,1
3368328,4364124,1
4645411,2706181,1
3090005,3504085,1
1188543,2672966,1
1593832,1883498,1
2995520,86941,1
1087208,1572174,1
4693645,1777625,1
3533418,1163061,1
1699583,4837493,1
3647541,774588,1
647588,4098474,1
1060226,3784958,1
839861,1715107,1
4572321,4085736,1
2131778,565013,1
49816,2746075,1
2985587,1001942,1
3063461,1208014,1
467060,4134241,1
2228371,70300,1
3312048,2013843,1
375079,720326,1
1749043,4276521,1
2054082,1676609,1
2506958,3544026,1
4512905,1150242,1
283701,2458853,1
3389899,780007,1
2546793,2733687,1
2352354,4055565,1
760273,495244,1
3546049,4191405,1
4494691,1925540,1
2585287,1735269,1
2112011,1945692,1
2453780,1386490,1
222426,1556611,1
2495939,1844218,1
4575577,2396346,1
640366,4434180,1
3944523,4709975,1
3169720,52019,1
4863582,3871237,1
3452042,2385325,1
2563054,2534453,1
2878757,3154019,1
2111132,4700507,1
1607975,895909,1
4513943,1016811,1
581897,1288476,1
288702,3987418,1
3110985,903073,1
3312048,4450782,1
3146897,2112783,1
968317,1455255,1
10715,1895599,1
288702,4697661,1
845586,1607206,1
314520,632385,1
4814509,643102,1
2598045,3263158,1
975969,2056052,1
4604853,2846913,1
1085861,3829668,1
845586,3368064,1
314520,855115,1
2060330,2139227,1
2385566,1603836,1
2882075,2622482,1
3937123,3207641,1
3055371,1407248,1
4378057,55490,1
882165,3948569,1
1488723,1737209,1
1887803,3464397,1
2904690,3838915,1
3585972,2425279,1
2141917,2493670,1
2502828,3470785,1
2506958,4341264,1
2146450,985961,1
3753065,3155811,1
1085861,2203742,1
802241,1022957,1
222426,3294263,1
4156080,697729,1
3283464,4239789,1
1474014,1573082,1
2061179,3245241,1
2565704,928140,1
2533619,3162849,1
1085861,2934084,1
1278673,1788937,1
4335772,2273653,1
1530486,559123,1
1871206,211418,1
4684600,869326,1
4862306,2712455,1
3037340,2785897,1
979251,1069705,1
803124,1990900,1
1278673,3985562,1
2230208,3111200,1
2575780,2965576,1
4328748,1392675,1
4389741,1618341,1
3005410,2781220,1
1699583,283237,1
455848,4575363,1
4211680,2388677,1
168604,2923292,1
3239180,2417682,1
2195537,3986634,1
4752558,2203135,1
4561876,3751825,1
835922,3823740,1
247216,3936181,1
314520,2493908,1
1819661,495206,1
4590514,1266541,1
3324875,2763108,1
252418,3600543,1
4583394,1533624,1
2506958,3011498,1
4378057,2417953,1
1962739,1511408,1
2565704,4166048,1
314520,2684664,1
288702,3755711,1
1455065,1531330,1
16819,434873,1
1933453,3242751,1
302704,3313007,1
1635208,3539014,1
1701429,2017341,1
3911224,4202862,1
1877477,3209351,1
4489867,206130,1
288702,1705843,1
2565704,3790102,1
988752,4410618,1
4397836,2700864,1
4810738,3206461,1
4456645,4227004,1
2463184,4300156,1
4715888,971988,1
3299784,2162081,1
2398218,3665879,1
3788622,2990309,1
4676302,2366113,1
1148790,1190416,1
826086,1977060,1
2648695,1330321,1
1211275,1955514,1
495783,575989,1
3082190,2331681,1
3342177,3916067,1
3086336,2484185,1
4070684,4595861,1
358601,4719793,1
2982223,2537615,1
889349,3101492,1
1085861,4504209,1
3110985,3895846,1
1612442,598201,1
2495939,2091400,1
2777229,1049649,1
1558803,1634969,1
2943850,1899271,1
3346616,2216447,1
1022841,1133027,1
1857560,4609837,1
947326,4254074,1
1202717,4764850,1
789901,212672,1
3639294,228914,1
1939067,1020109,1
4178662,34327,1
2303579,1937393,1
2887828,2281346,1
314520,4648556,1
2275179,1411299,1
4045107,1367526,1
2230208,489747,1
587901,1988619,1
3579364,1517791,1
1699583,2764539,1
1279232,2985507,1
2228371,2506356,1
2612689,2339373,1
2598045,1749766,1
2499912,2307114,1
2228371,2449831,1
1871206,3348453,1
1607975,2529243,1
4335772,3005506,1
4559811,3946856,1
3934750,810770,1
2433044,4686725,1
205271,1971847,1
2502828,4686932,1
988752,3316148,1
3837457,1327412,1
826086,2043072,1
3897421,1656990,1
339493,3242917,1
2303705,4866992,1
2542077,3564082,1
65424,4574404,1
3755193,2429184,1
4470532,3420646,1
314520,1270729,1
824349,3789285,1
3324875,3906022,1
325449,2778680,1
4276815,2116539,1
1128911,972665,1
1237206,2584750,1
3755193,2554928,1
3537518,4258799,1
3110985,108653,1
2228371,1953736,1
1357776,3245423,1
3078145,4440613,1
3082190,876606,1
4512905,2645445,1
826086,2777120,1
222426,616347,1
1891764,3191757,1
3666195,371963,1
1085861,4647833,1
2419062,4229669,1
4281357,2433343,1
4306827,1436284,1
2387339,775788,1
3533418,2495411,1
100831,1301361,1
2290358,2830381,1
2170471,3346921,1
3994801,717928,1
3450595,4479920,1
1312961,241011,1
1393169,4510440,1
4463229,2301313,1
647588,2099441,1
